domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
cdn.climatepolicyradar.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
ubagabon.com,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
ecobank.com,False,0.7,unknown,https://ecobank.com/personaloans.aspx | https://ecobank.com/ml/personal-banking/countries,Ecobank - Crédits A regional commercial bank operating in many African countries. | Ecobank - Country A regional commercial bank operating in many African countries.,"The retrieved pages do not provide any explicit evidence that Ecobank directly offers, finances, underwrites, leases, or sells smartphones on installments. There is no mention of smartphone financing or related services, nor any indication of a partner financing such service. Therefore, based on the available evidence, the entity type cannot be confirmed and defaults to unknown."
smartmobilefinance.com,True,0.8,partner_only,https://smartmobilefinance.com/blogs,"Phone financing helps retailers sell more devices, move inventory faster, and serve customers who cannot pay. Mexico has high smartphone usage, yet a large part of the population remains unbanked. That’s why phone financing and buy now pay later models are expanding.","The content retrieved is centered around phone financing concepts and retailer support, but there is no direct statement that Smartmobilefinance directly finances or sells smartphones on installments. The company appears to provide a platform or partnership to enable financing rather than being the direct provider of the service."
credlockng.com,True,0.9,provider,https://credlockng.com/ | https://credlockng.com/,"Smartphone Device Price ₦180,000 Initial Payment ₦36,000 20% down Monthly Payment ₦24,000 × 6 months Secured Instant Approval No Hidden Fees 5% Interest SMARTPHONE FINANCING Get the phone you want, pay small small. Spread the cost of your dream device over 6 months with 5% interest . Just a low upfront payment gets you started. | Credlock turns smartphones into collateral, enabling device-collateralized loans at scale — delivering instant and affordable line of credit for customers while empowering merchants and finance partners alike.","The content explicitly describes a direct financing service where customers can buy smartphones on installment with defined payment terms and interest, indicating the company itself finances the smartphones. This excludes the roles of aggregator or partner_only, confirming 'provider' as the correct entity type."
sgg-mali.ml,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
wto.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
bfin.brvm.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
tillpaid.com,False,0.1,unknown,https://tillpaid.com/product-tag/moov-money-mali,paiement mobile site paiement mobile plugin paiement mobile site paiement sécurisé plugin ... paiement mobile site crédit plugin paiement mobile site prêt plugin paiement mobile site microcrédit plugin,"The retrieved content does not provide direct evidence that Tillpaid offers, finances, underwrites, leases, or sells smartphone financing directly. There is no indication of partnership statements or aggregator role either. The evidence is insufficient and ambiguous."
bamako-incubateur.org,False,0.3,unknown,https://bamako-incubateur.org/,Bamako incubateur et ses jeunes start-ups marquent leur présence ! ... la signature de la convention de financement de dix startup,"The retrieved page provides no direct evidence that Fabrique sociale de l'entrepreneuriat or the domain bamako-incubateur.org directly offers, finances, underwrites, leases, or sells smartphones on installments. The content focuses on startup financing and digital training programs without mentioning smartphone financing services. Therefore, per the rules, the entity type is 'unknown' due to insufficient and ambiguous evidence."
imf.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
chaberlin.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
p4h.world,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
hydrometmali.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
republicoftogo.com,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.
ceoafrique.com,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.
webapps.ifad.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
isdb.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
housingfinanceafrica.org,True,0.9,unknown,https://housingfinanceafrica.org/fr/country-detail/mali,Les modalités d’accès au crédit immobilier rendent le logement inabordable pour une majorité de Maliens.,"The retrieved page focuses solely on housing finance issues and does not provide any explicit evidence that the Centre for Affordable Housing or the domain housingfinanceafrica.org directly provides, finances, underwrites, leases, or sells smartphone financing. Therefore, based on the available information, the entity type cannot be classified as provider, aggregator, or partner_only for smartphone financing and should be considered unknown."
uneca.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
trust-fund-for-africa.europa.eu,False,0.9,unknown,https://trust-fund-for-africa.europa.eu/where-we-work/regions-countries/sahel-lake-chad/mali/en,ral:Contribuer à la lutte contre la pauvreté et au développement durable de la population du Mali par la mise en valeur de la chaine de valeur de l’anacarde... Partner Spanish Agency for International Development Cooperation... Partner Agence Française de Développement... Partner Luxembourg Development Cooperation Agency... Partner Spanish Agency for International Development Cooperation International Organization for Migration Youth Employment Creates Opportunities At Home in Mali,"The retrieved content from the domain relates to development aid, regional stability, economic development, and partnerships with various agencies, without any evidence that the company or the domain itself directly offers smartphone financing or related installment services. Thus, the entity type is unknown, and it cannot be validated as a provider, aggregator, or partner_only for smartphone financing."
